species,haul_id,stratum,lat,long,depth,year,wtcpue
squid,2.00803E+11,40.5-183,37.23333333,-122.7758333,175.4,2008,0.083467555
squid,2.00803E+11,40.5-183,37.1775,-122.5586111,97.6,2008,0.146175211
squid,2.00803E+11,40.5-183,37.05777778,-122.4711111,110.5,2008,1.254935621
squid,2.00803E+11,40.5-183,36.765,-121.8719444,84.8,2008,1.322932342
squid,2.00803E+11,40.5-549,36.5775,-122.0086111,331,2008,0.012872239
squid,2.00803E+11,40.5-549,36.3425,-122.0588889,255.8,2008,2.549776008
squid,2.00803E+11,40.5-183,36.43888889,-121.9666667,120.7,2008,2.114017353
squid,2.00803E+11,40.5-183,36.31361111,-121.9802778,90.9,2008,0.236071655
squid,2.00803E+11,40.5-183,36.29416667,-122.0194444,109.5,2008,3.547576087
squid,2.00803E+11,35.5-183,35.3725,-120.9941667,104.2,2008,0.162624639
squid,2.00803E+11,35.5-183,34.41055556,-120.0611111,83.4,2008,1.830262056
squid,2.00803E+11,35.5-549,34.18944444,-119.8613889,479.6,2008,0.047771186
squid,2.00803E+11,35.5-183,34.33888889,-119.7519444,84.9,2008,9.594165328
squid,2.00803E+11,35.5-183,34.03944444,-119.4611111,86.9,2008,0.88549773
squid,2.00803E+11,35.5-183,33.87166667,-118.6269444,169.5,2008,0.150089951
squid,2.00803E+11,35.5-183,33.84444444,-118.4413889,80,2008,0.926273968
squid,2.00803E+11,35.5-549,33.49694444,-118.5108333,281.6,2008,2.901581609
squid,2.00803E+11,35.5-183,33.31138889,-118.4802778,118.9,2008,0.436535571
squid,2.00803E+11,35.5-183,33.88138889,-119.9208333,105.8,2008,0.050169395
squid,2.00803E+11,35.5-549,33.92277778,-120.3552778,315.3,2008,0.0162427
squid,2.00803E+11,35.5-183,33.99527778,-120.4527778,112.9,2008,14.7912907
squid,2.00803E+11,35.5-183,34.15527778,-120.6211111,156.2,2008,3.531381463
squid,2.00803E+11,35.5-183,34.58916667,-120.6997222,58.6,2008,3.837945515
squid,2.00803E+11,35.5-183,34.72,-120.78,92.9,2008,3.811650706
squid,2.00803E+11,40.5-183,37.77805556,-122.89,59.8,2008,0.15772144
squid,2.00803E+11,40.5-183,37.51944444,-122.6472222,60.4,2008,0.056328113
squid,2.00803E+11,40.5-183,37.24666667,-122.5027778,68.1,2008,0.099602743
squid,2.00803E+11,40.5-183,36.67111111,-121.965,97,2008,4.37140949
squid,2.00803E+11,40.5-183,35.69861111,-121.4044444,101.9,2008,0.277555368
squid,2.00803E+11,35.5-183,35.46944444,-121.0944444,100.8,2008,0.153861814
squid,2.00803E+11,35.5-183,34.66916667,-120.7363889,70,2008,3.260464536
squid,2.00803E+11,35.5-183,34.57055556,-120.7916667,155,2008,0.32266656
squid,2.00803E+11,35.5-183,34.11361111,-120.2813889,94.9,2008,9.032984368
squid,2.00803E+11,35.5-183,34.10111111,-119.7122222,112.5,2008,2.080247444
squid,2.00803E+11,35.5-183,34.06777778,-119.1113889,73.2,2008,0.954816579
squid,2.00803E+11,35.5-183,34.03972222,-119.0230556,80.6,2008,4.963818701
squid,2.00803E+11,35.5-183,33.68166667,-119.8433333,148.2,2008,0.027779985
squid,2.00803E+11,35.5-183,33.32888889,-118.5205556,96.4,2008,0.677004758
squid,2.00803E+11,35.5-183,33.4375,-118.5877778,99.9,2008,261.7334184
squid,2.00803E+11,35.5-183,33.41277778,-117.6827778,61.4,2008,0.026344147
squid,2.00803E+11,40.5-183,37.09833333,-122.6083333,118.1,2008,0.128844012
squid,2.00803E+11,40.5-183,36.84916667,-122.1094444,98.6,2008,0.144162597
squid,2.00803E+11,40.5-183,36.84722222,-121.93,73.5,2008,0.364476076
squid,2.00803E+11,40.5-183,36.72694444,-121.9269444,99.1,2008,0.043177647
squid,2.00803E+11,40.5-183,36.65083333,-122.005,113.1,2008,0.262476335
squid,2.00803E+11,35.5-183,35.04777778,-120.8536111,136.3,2008,1.17185111
squid,2.00803E+11,35.5-183,34.94111111,-120.7480556,64.3,2008,3.489856826
squid,2.00803E+11,35.5-183,34.02583333,-120.5013889,105.5,2008,19.07232874
squid,2.00803E+11,35.5-183,34.01166667,-120.4813889,100,2008,4.821143297
squid,2.00803E+11,35.5-183,34.105,-120.0177778,109.5,2008,231.0278113
squid,2.00803E+11,35.5-549,33.48638889,-118.6702778,242.1,2008,0.027787312
squid,2.00803E+11,35.5-183,33.40916667,-118.5238889,119.5,2008,13.69341516
squid,2.00803E+11,35.5-183,33.40166667,-118.5113889,112.8,2008,4.239432728
squid,2.00803E+11,35.5-183,33.15305556,-117.4005556,82.5,2008,2.757114833
squid,2.00803E+11,40.5-183,38.87972222,-123.785,99.9,2008,0.91309937
squid,2.00803E+11,40.5-183,38.72277778,-123.7119444,132.4,2008,5.155901289
squid,2.00803E+11,40.5-183,38.745,-123.6780556,114.5,2008,10.52793771
squid,2.00803E+11,40.5-183,38.51055556,-123.5497222,151.3,2008,10.42086561
squid,2.00803E+11,40.5-183,38.50055556,-123.3777778,104.2,2008,2.384410128
squid,2.00803E+11,40.5-549,38.12194444,-123.3625,184.7,2008,0.163265705
squid,2.00803E+11,40.5-183,38.14472222,-123.1763889,95.3,2008,0.109222521
squid,2.00803E+11,40.5-183,38.05722222,-123.1444444,83.7,2008,0.058885635
squid,2.00803E+11,40.5-183,37.86527778,-123.0663889,90.8,2008,0.04511586
squid,2.00803E+11,40.5-183,37.46972222,-122.6630556,68.7,2008,0.013087724
squid,2.00803E+11,40.5-183,37.1075,-122.535,108.8,2008,1.713786944
squid,2.00803E+11,40.5-183,37.02583333,-122.5697222,137.2,2008,2.621272077
squid,2.00803E+11,40.5-183,37.01194444,-122.4266667,124.7,2008,5.194215844
squid,2.00803E+11,40.5-183,36.75555556,-121.9486111,110.4,2008,0.173359713
squid,2.00803E+11,35.5-549,35.03361111,-120.9344444,280.7,2008,0.038033891
squid,2.00803E+11,35.5-549,34.78361111,-120.9222222,264.6,2008,0.169163619
squid,2.00803E+11,35.5-549,34.80638889,-120.9208333,262.7,2008,0.395804629
squid,2.00803E+11,35.5-183,34.97138889,-120.7786111,89.3,2008,3.317257612
squid,2.00803E+11,35.5-183,35.08333333,-120.8280556,103.7,2008,0.44343027
squid,2.00803E+11,35.5-183,34.41027778,-120.3138889,142,2008,0.396199254
squid,2.00803E+11,35.5-183,34.36777778,-119.7744444,73,2008,1.748974934
squid,2.00803E+11,35.5-549,34.22722222,-119.7261111,196.1,2008,40.04429947
squid,2.00803E+11,35.5-549,34.20583333,-119.6586111,187.6,2008,50.44083484
squid,2.00803E+11,35.5-183,33.96638889,-119.6019444,79.5,2008,0.025875933
squid,2.00803E+11,35.5-183,33.93861111,-119.7813889,86.6,2008,0.381104296
squid,2.00803E+11,35.5-549,33.86138889,-119.8936111,249.6,2008,2.643686718
squid,2.00803E+11,35.5-183,33.78611111,-119.9252778,167.6,2008,4.56854308
squid,2.00803E+11,35.5-183,33.67388889,-119.9808333,133.6,2008,0.011233973
squid,2.00803E+11,35.5-549,33.12583333,-117.3822222,224.9,2008,2.143811241
squid,2.00803E+11,35.5-183,33.32888889,-117.6119444,81.1,2008,0.14475551
squid,2.00803E+11,35.5-549,33.46583333,-118.1002778,478.1,2008,0.050927342
squid,2.00803E+11,35.5-183,34.53055556,-120.6636111,74,2008,1.248075085
squid,2.00803E+11,35.5-183,34.60777778,-120.7566667,92,2008,12.05658639
squid,2.00903E+11,43.5-183,41.23027778,-124.2897222,101.9,2009,0.038470807
squid,2.00903E+11,43.5-183,40.93944444,-124.3058333,91.6,2009,0.07534263
squid,2.00903E+11,40.5-183,39.10666667,-123.7719444,83.3,2009,0.017546693
squid,2.00903E+11,40.5-183,38.71277778,-123.7036111,132.9,2009,0.05362884
squid,2.00903E+11,40.5-183,38.13694444,-123.1302778,84.6,2009,0.636410194
squid,2.00903E+11,40.5-183,37.84305556,-122.8563889,59.7,2009,0.184702996
squid,2.00903E+11,40.5-183,37.90527778,-123.3561111,117.1,2009,0.030038759
squid,2.00903E+11,40.5-183,37.46138889,-122.7694444,84.4,2009,0.229461004
squid,2.00903E+11,40.5-183,37.15388889,-122.4477778,67.8,2009,0.062581202
squid,2.00903E+11,40.5-183,37.08527778,-122.5411111,114,2009,0.066077753
squid,2.00903E+11,40.5-183,36.835,-121.8688889,65.9,2009,0.088369504
squid,2.00903E+11,35.5-183,35.43,-121.0394444,97.9,2009,0.29900653
squid,2.00903E+11,35.5-183,34.93694444,-120.8083333,122.2,2009,0.179405207
squid,2.00903E+11,35.5-183,35.04472222,-120.8491667,133.4,2009,1.227358114
squid,2.00903E+11,35.5-183,35.13138889,-120.9133333,174,2009,4.418736149
squid,2.00903E+11,35.5-183,34.72472222,-120.8083333,102.5,2009,12.42062619
squid,2.00903E+11,35.5-549,34.61333333,-120.8266667,216.9,2009,2.646452567
squid,2.00903E+11,35.5-183,34.39722222,-120.5055556,174.7,2009,9.205111033
squid,2.00903E+11,35.5-549,34.32555556,-120.4027778,332,2009,0.215822064
squid,2.00903E+11,35.5-183,34.42055556,-120.2508333,150.9,2009,2.625824464
squid,2.00903E+11,35.5-183,34.13472222,-119.9416667,165.2,2009,25.07955458
squid,2.00903E+11,35.5-549,34.19027778,-119.6338889,237.1,2009,16.58557395
squid,2.00903E+11,35.5-549,34.18305556,-119.5777778,218.9,2009,3.547832034
squid,2.00903E+11,35.5-183,33.99972222,-118.9869444,157.7,2009,31.38885237
squid,2.00903E+11,35.5-549,33.56083333,-118.2127778,198.2,2009,0.071536376
squid,2.00903E+11,35.5-183,33.30722222,-118.4558333,94,2009,22.68147809
squid,2.00903E+11,35.5-549,33.13,-117.3911111,225.4,2009,3.442021175
squid,2.00903E+11,35.5-183,32.76805556,-117.3216667,70.2,2009,0.024233547
squid,2.00903E+11,35.5-549,33.62083333,-119.8316667,284,2009,104.7034367
squid,2.00903E+11,35.5-183,33.835,-120.0661111,106.1,2009,0.044766725
squid,2.00903E+11,35.5-183,34.1925,-120.4355556,168.3,2009,18.90598147
squid,2.00903E+11,35.5-183,34.19472222,-120.4794444,137.7,2009,0.787465529
squid,2.00903E+11,35.5-549,34.17361111,-120.6019444,255.5,2009,107.07791279999999
squid,2.00903E+11,35.5-183,34.66583333,-120.7813889,96.2,2009,0.559664322
squid,2.00903E+11,35.5-183,34.80916667,-120.8044444,117,2009,3.21575225
squid,2.00903E+11,43.5-183,41.72222222,-124.355,87.4,2009,0.076525191
squid,2.00903E+11,43.5-183,41.52361111,-124.4147222,110.2,2009,0.012945329
squid,2.00903E+11,43.5-183,40.68638889,-124.4397222,62.9,2009,0.126413188
squid,2.00903E+11,40.5-183,39.61472222,-123.8858333,122.1,2009,0.011396231
squid,2.00903E+11,40.5-183,39.15277778,-123.7872222,83,2009,0.042749262
squid,2.00903E+11,40.5-183,37.87527778,-123.0155556,84.8,2009,0.164666865
squid,2.00903E+11,40.5-183,37.86083333,-122.9872222,81.8,2009,0.853806854
squid,2.00903E+11,40.5-183,37.84166667,-123.2658333,105.5,2009,0.015702857
squid,2.00903E+11,40.5-183,38.43638889,-123.4380556,134,2009,0.144124017
squid,2.00903E+11,40.5-183,38.4425,-123.2530556,84.2,2009,0.451297033
squid,2.00903E+11,40.5-183,38.41305556,-123.2319444,86.5,2009,0.192849183
squid,2.00903E+11,40.5-183,37.16055556,-122.6175,106.5,2009,0.071913474
squid,2.00903E+11,40.5-183,37.02166667,-122.3272222,80,2009,1.263418144
squid,2.00903E+11,40.5-183,36.87777778,-122.0769444,81.4,2009,0.139946601
squid,2.00903E+11,40.5-183,36.32111111,-122.0111111,120.7,2009,0.023715762
squid,2.00903E+11,40.5-183,35.69111111,-121.3936111,100.4,2009,1.024270288
squid,2.00903E+11,35.5-549,35.07166667,-120.9136111,210.8,2009,0.168037253
squid,2.00903E+11,35.5-183,34.4275,-120.2322222,95.2,2009,0.112350502
squid,2.00903E+11,35.5-183,34.42694444,-120.2102778,86.6,2009,0.064374834
squid,2.00903E+11,35.5-549,34.18444444,-119.8544444,466.2,2009,0.116686466
squid,2.00903E+11,35.5-549,34.25,-119.6927778,203.4,2009,0.783822239
squid,2.00903E+11,35.5-183,34.27361111,-119.5502778,86.9,2009,0.040772996
squid,2.00903E+11,35.5-183,33.79555556,-119.9475,121.7,2009,0.182346805
squid,2.00903E+11,35.5-183,32.84472222,-118.5344444,112.5,2009,0.006886635
squid,2.00903E+11,35.5-183,32.73861111,-117.3127778,72.8,2009,0.025739129
squid,2.00903E+11,35.5-183,34.06694444,-119.1122222,76.8,2009,0.27781086
squid,2.00903E+11,35.5-183,34.15138889,-119.4197222,154.9,2009,88.01742073
squid,2.00903E+11,35.5-549,34.17111111,-119.5255556,211.9,2009,34.45120621
squid,2.00903E+11,35.5-183,34.05416667,-119.6858333,87.8,2009,26.67452189
squid,2.00903E+11,43.5-183,41.70166667,-124.3258333,75.4,2009,0.021813945
squid,2.00903E+11,43.5-183,41.55694444,-124.3991667,108.9,2009,0.395667388
squid,2.00903E+11,40.5-183,39.305,-123.8352778,83.9,2009,0.005464923
squid,2.00903E+11,40.5-183,38.2325,-123.0652778,73.8,2009,0.203956813
squid,2.00903E+11,40.5-183,37.84583333,-123.16,94.8,2009,0.023952937
squid,2.00903E+11,40.5-183,37.77083333,-122.9786111,68.6,2009,0.062350583
squid,2.00903E+11,40.5-183,37.53277778,-122.7427778,70.5,2009,0.041663071
squid,2.00903E+11,40.5-183,37.49083333,-122.9283333,131.8,2009,0.260505782
squid,2.00903E+11,40.5-183,37.12666667,-122.4125,60,2009,0.773458846
squid,2.00903E+11,40.5-183,37.18138889,-122.4716667,71.6,2009,0.134236953
squid,2.00903E+11,40.5-183,37.24944444,-122.6202778,97.5,2009,0.82515901
squid,2.00903E+11,40.5-183,37.20277778,-122.6291667,102,2009,2.673412303
squid,2.00903E+11,40.5-183,36.98888889,-122.3816667,120.4,2009,5.663270517
squid,2.00903E+11,40.5-183,36.86555556,-122.0511111,81,2009,0.341236104
squid,2.00903E+11,40.5-183,35.79611111,-121.4541667,99.6,2009,0.111360503
squid,2.00903E+11,35.5-183,34.90583333,-120.7505556,74.7,2009,1.795815307
squid,2.00903E+11,35.5-183,34.81166667,-120.7741667,92.5,2009,1.901667079
squid,2.00903E+11,35.5-183,34.67333333,-120.7616667,84.8,2009,0.626826415
squid,2.00903E+11,35.5-183,34.38583333,-120.3788889,179.5,2009,0.021395179
squid,2.00903E+11,35.5-183,33.94472222,-120.3241667,107.4,2009,2.979831732
squid,2.00903E+11,35.5-183,33.94083333,-120.2908333,103.3,2009,0.156613959
squid,2.00903E+11,35.5-183,33.80194444,-120.0455556,150.8,2009,1.869846087
squid,2.00903E+11,35.5-183,33.77166667,-119.9,135.6,2009,0.046662581
squid,2.00903E+11,35.5-549,33.96027778,-120.4411111,184.3,2009,0.068069654
squid,2.00903E+11,35.5-549,32.62416667,-117.3572222,203.6,2009,0.781418844
squid,2.00903E+11,35.5-183,32.83777778,-117.3508333,100.9,2009,18.22129902
squid,2.00903E+11,35.5-549,34.21916667,-119.7252778,200.1,2009,0.151148283
squid,2.00903E+11,35.5-183,34.26166667,-119.6072222,100.6,2009,1.471408133
squid,2.00903E+11,35.5-183,34.2775,-119.6930556,180.8,2009,1.184489442
squid,2.00903E+11,35.5-183,34.40277778,-119.9333333,62.2,2009,0.205439772
squid,2.00903E+11,35.5-183,35.07611111,-120.8469444,120.4,2009,0.068245512
squid,2.00903E+11,43.5-183,40.80361111,-124.3972222,98.2,2009,0.07836623
squid,2.00903E+11,40.5-183,39.4675,-123.8663889,99.5,2009,0.069742502
squid,2.00903E+11,40.5-183,39.26888889,-123.8711111,119.3,2009,0.289089029
squid,2.00903E+11,40.5-183,38.51055556,-123.3161111,79.1,2009,0.025021797
squid,2.00903E+11,40.5-183,38.53888889,-123.5436111,146.9,2009,0.17246226
squid,2.00903E+11,40.5-183,38.22861111,-123.3536111,145.9,2009,0.265103363
squid,2.00903E+11,40.5-183,38.21972222,-123.1330556,88.7,2009,0.038421864
squid,2.00903E+11,40.5-183,38.03944444,-123.2436111,116.4,2009,0.973656673
squid,2.00903E+11,40.5-183,37.87527778,-123.1327778,95.8,2009,0.787774137
squid,2.00903E+11,40.5-183,37.81194444,-123.0483333,80,2009,0.029411205
squid,2.00903E+11,40.5-183,37.90555556,-122.93,66.1,2009,0.10090712
squid,2.00903E+11,40.5-183,37.41611111,-122.7183333,88.3,2009,0.817866806
squid,2.00903E+11,40.5-183,37.2825,-122.7958333,155,2009,5.226853991
squid,2.00903E+11,40.5-183,37.08888889,-122.5658333,115.5,2009,0.013096233
squid,2.00903E+11,40.5-183,37.00083333,-122.5327778,155.5,2009,4.081485038
squid,2.00903E+11,40.5-183,35.58333333,-121.2122222,90.8,2009,0.869402447
squid,2.00903E+11,40.5-183,35.52722222,-121.1561111,98.2,2009,0.876276179
squid,2.00903E+11,35.5-549,35.45055556,-121.1261111,248.8,2009,5.391933016
squid,2.00903E+11,35.5-183,34.13027778,-120.2280556,108.3,2009,0.210877873
squid,2.00903E+11,35.5-183,34.12138889,-120.1980556,102.8,2009,0.083606122
squid,2.00903E+11,35.5-549,34.15222222,-120.1591667,490.6,2009,0.028357637
squid,2.00903E+11,35.5-183,34.98194444,-120.7508333,65.5,2009,1.383162736
squid,2.00903E+11,35.5-183,34.50833333,-120.6127778,71.1,2009,0.711447343
squid,2.00903E+11,35.5-183,34.38666667,-120.4161111,105.2,2009,0.072133583
squid,2.00903E+11,35.5-549,33.80722222,-119.8858333,191.9,2009,201.2803167
squid,2.00903E+11,35.5-549,33.77722222,-119.9733333,216.9,2009,11.39929859
squid,2.00903E+11,35.5-549,33.24555556,-119.8847222,327.3,2009,114.5851596
squid,2.00903E+11,35.5-549,32.91083333,-118.6058333,293.9,2009,196.0200415
squid,2.00903E+11,35.5-549,32.65833333,-117.3775,242.8,2009,2.507312268
squid,2.00903E+11,35.5-183,33.35472222,-117.6352778,83.8,2009,2.938229579
squid,2.00903E+11,35.5-183,33.87305556,-118.4855556,74.9,2009,1.785271306
squid,2.00903E+11,35.5-183,34.06916667,-119.2152778,83,2009,0.625403013
squid,2.00903E+11,35.5-183,33.95,-119.6666667,87.5,2009,0.054044203
squid,2.00903E+11,35.5-549,34.3825,-120.0861111,279,2009,1.288057695
squid,2.00903E+11,35.5-549,34.35166667,-120.3705556,272.3,2009,8.40983588
squid,2.00903E+11,35.5-183,35.11722222,-120.8719444,129.3,2009,7.367911801
squid,2.00903E+11,35.5-183,35.16416667,-120.88,95.4,2009,0.709624314
squid,2.01003E+11,43.5-183,41.75333333,-124.38,99.8,2010,0.151618791
squid,2.01003E+11,43.5-183,41.69527778,-124.4075,117.3,2010,0.171259627
squid,2.01003E+11,43.5-183,41.62833333,-124.4030556,113.1,2010,0.778941603
squid,2.01003E+11,43.5-183,41.07,-124.2983333,107.8,2010,0.267121168
squid,2.01003E+11,40.5-183,37.85194444,-123.2230556,101.9,2010,0.165409276
squid,2.01003E+11,40.5-183,37.4025,-122.8066667,104.5,2010,2.487545541
squid,2.01003E+11,40.5-183,37.30222222,-122.7972222,130.8,2010,1.402801795
squid,2.01003E+11,40.5-549,36.17361111,-121.7575,348.7,2010,1.243912943
squid,2.01003E+11,35.5-549,35.42277778,-121.0933333,243.1,2010,11.50681363
squid,2.01003E+11,35.5-183,33.91166667,-120.2330556,95,2010,12.43974527
squid,2.01003E+11,35.5-183,34.43666667,-120.1019444,69.7,2010,0.945075484
squid,2.01003E+11,35.5-183,34.41805556,-120.4705556,87.6,2010,2.97879609
squid,2.01003E+11,35.5-183,35.10333333,-120.7666667,59.1,2010,0.134707103
squid,2.01003E+11,35.5-183,33.95305556,-119.6369444,96.8,2010,55.60005007
squid,2.01003E+11,35.5-183,33.65,-119.8847222,182.1,2010,79.31993573
squid,2.01003E+11,35.5-1280,32.80611111,-117.545,909.2,2010,0.012632569
squid,2.01003E+11,35.5-183,32.82111111,-117.3597222,103.2,2010,31.27824539
squid,2.01003E+11,35.5-549,33.44222222,-117.9919444,496.1,2010,0.022949655
squid,2.01003E+11,35.5-549,33.54,-118.1055556,341,2010,0.040468463
squid,2.01003E+11,35.5-549,34.09305556,-119.3747222,232.7,2010,8.218135376
squid,2.01003E+11,35.5-183,34.16055556,-119.3994444,88.3,2010,3.906304229
squid,2.01003E+11,35.5-183,34.16611111,-119.4361111,114.6,2010,0.097437793
squid,2.01003E+11,35.5-183,34.235,-119.5111111,80.6,2010,0.052846512
squid,2.01003E+11,35.5-549,34.20944444,-119.7038889,224.9,2010,0.960755414
squid,2.01003E+11,35.5-549,34.27444444,-119.9330556,518.1,2010,0.071072789
squid,2.01003E+11,35.5-183,34.13138889,-119.8933333,165.9,2010,9.900375463
squid,2.01003E+11,35.5-183,34.12305556,-119.9180556,102.7,2010,52.8524211
squid,2.01003E+11,35.5-549,34.58333333,-120.8802778,389.3,2010,0.054908347
squid,2.01003E+11,35.5-183,34.90027778,-120.8111111,124.8,2010,9.118234837
squid,2.01003E+11,43.5-183,41.89888889,-124.4861111,125.5,2010,0.322731128
squid,2.01003E+11,43.5-183,41.78416667,-124.4058333,110.1,2010,0.096907655
squid,2.01003E+11,43.5-183,41.60083333,-124.4422222,141.8,2010,0.180850518
squid,2.01003E+11,43.5-183,40.95833333,-124.3077778,96.9,2010,0.043974741
squid,2.01003E+11,43.5-183,40.93972222,-124.365,140.3,2010,0.191926701
squid,2.01003E+11,43.5-183,40.9075,-124.2783333,75.7,2010,0.52345138
squid,2.01003E+11,43.5-183,40.55083333,-124.4705556,64.8,2010,1.744764518
squid,2.01003E+11,43.5-183,40.55138889,-124.6002778,142.6,2010,0.031142291
squid,2.01003E+11,40.5-183,39.885,-124.1075,136.8,2010,0.038395004
squid,2.01003E+11,40.5-183,39.45055556,-123.8611111,96.3,2010,0.077874051
squid,2.01003E+11,40.5-183,38.79194444,-123.7861111,131,2010,0.045652962
squid,2.01003E+11,40.5-183,38.61861111,-123.5327778,114.9,2010,0.289876837
squid,2.01003E+11,40.5-183,38.48222222,-123.5516667,172.9,2010,0.206834496
squid,2.01003E+11,40.5-183,37.97888889,-123.1866667,105.4,2010,0.066255214
squid,2.01003E+11,40.5-183,37.43361111,-122.6463889,74.3,2010,0.065150432
squid,2.01003E+11,40.5-183,37.06277778,-122.5072222,115,2010,13.04358879
squid,2.01003E+11,40.5-183,37.06944444,-122.6525,177.5,2010,0.359391717
squid,2.01003E+11,35.5-183,34.69972222,-120.825,124.6,2010,2.511119074
squid,2.01003E+11,35.5-183,34.19444444,-120.4858333,138.7,2010,48.02902846
squid,2.01003E+11,35.5-549,34.16777778,-120.2491667,482.6,2010,0.111496385
squid,2.01003E+11,35.5-183,34.40916667,-120.1394444,170.5,2010,0.585003505
squid,2.01003E+11,35.5-183,34.39138889,-120.0266667,164.4,2010,364.4234963
squid,2.01003E+11,35.5-183,33.85083333,-120.0958333,114.7,2010,0.082250713
squid,2.01003E+11,35.5-183,33.83111111,-119.9447222,110.9,2010,0.012636259
squid,2.01003E+11,35.5-549,34.08333333,-119.4577778,188.8,2010,0.587252547
squid,2.01003E+11,35.5-549,34.02722222,-119.05,294.6,2010,0.435131666
squid,2.01003E+11,35.5-549,33.47805556,-118.4888889,238.4,2010,0.947563763
squid,2.01003E+11,35.5-549,33.38277778,-118.3155556,198.6,2010,1.097914347
squid,2.01003E+11,35.5-183,32.71,-117.3297222,92.4,2010,3.714160723
squid,2.01003E+11,35.5-183,32.58416667,-117.3277778,142.4,2010,0.628141059
squid,2.01003E+11,35.5-549,32.67583333,-117.38,271,2010,0.017393719
squid,2.01003E+11,35.5-183,35.06694444,-120.8905556,171.2,2010,6.367910614
squid,2.01003E+11,43.5-183,41.06694444,-124.2719444,89.2,2010,0.952875249
squid,2.01003E+11,43.5-183,40.80361111,-124.3158333,59.4,2010,0.085813123
squid,2.01003E+11,40.5-183,39.84388889,-123.9688889,113.8,2010,0.092696492
squid,2.01003E+11,40.5-183,39.70277778,-123.9158333,130.4,2010,0.081708045000000007
squid,2.01003E+11,40.5-183,39.70916667,-123.8805556,109.3,2010,0.086703531
squid,2.01003E+11,40.5-183,38.88833333,-123.8694444,136.8,2010,0.11751719
squid,2.01003E+11,40.5-183,38.44138889,-123.3738889,119.5,2010,0.011265413
squid,2.01003E+11,40.5-183,37.71666667,-123.1230556,107.9,2010,0.146724699
squid,2.01003E+11,40.5-183,37.76666667,-122.8441667,57.2,2010,0.553613506
squid,2.01003E+11,40.5-183,37.49638889,-122.7052778,72,2010,0.146351816
squid,2.01003E+11,40.5-183,37.40333333,-122.8383333,117.9,2010,0.101151539
squid,2.01003E+11,40.5-183,37.32861111,-122.5941667,84.2,2010,0.054321964
squid,2.01003E+11,40.5-183,37.33222222,-122.7727778,111,2010,0.053016777
squid,2.01003E+11,40.5-183,37.28694444,-122.5058333,67.7,2010,0.0130175
squid,2.01003E+11,40.5-183,37.13416667,-122.6583333,117.1,2010,0.899951928
squid,2.01003E+11,40.5-183,36.84194444,-122.0661111,96,2010,0.248300536
squid,2.01003E+11,40.5-183,36.74222222,-121.9633333,118,2010,5.098126645
squid,2.01003E+11,40.5-183,36.71194444,-121.8669444,67,2010,1.226399832
squid,2.01003E+11,40.5-183,36.68333333,-121.9261111,93.8,2010,0.629892662
squid,2.01003E+11,35.5-549,35.31194444,-121.0272222,199.4,2010,0.530711637
squid,2.01003E+11,35.5-549,35.40027778,-121.0775,230.8,2010,0.032106031
squid,2.01003E+11,35.5-183,35.47138889,-121.1044444,122.1,2010,0.022297249
squid,2.01003E+11,35.5-183,33.76944444,-120.0030556,150.5,2010,8.600072551
squid,2.01003E+11,35.5-183,33.29472222,-118.3636111,80.7,2010,0.104083882
squid,2.01003E+11,35.5-183,33.39277778,-118.5005556,108.2,2010,10.59781984
squid,2.01003E+11,35.5-549,33.48416667,-118.6197222,186.2,2010,2.574860019
squid,2.01003E+11,35.5-183,33.75472222,-118.4386111,63.9,2010,0.074696577
squid,2.01003E+11,35.5-183,34.00083333,-119.3466667,98.4,2010,1.080846072
squid,2.01003E+11,35.5-183,33.96777778,-119.5916667,82.1,2010,0.050221062
squid,2.01003E+11,35.5-549,34.16555556,-119.4930556,196.5,2010,1.208142403
squid,2.01003E+11,35.5-549,34.24111111,-119.8727778,483.8,2010,0.019371424
squid,2.01003E+11,35.5-549,34.76611111,-120.8725,192.9,2010,0.057991172
squid,2.01003E+11,35.5-549,35.00222222,-120.8788889,187.3,2010,0.471681247
squid,2.01003E+11,43.5-183,41.36361111,-124.3222222,96.8,2010,6.092441877
squid,2.01003E+11,43.5-183,41.18944444,-124.2730556,95,2010,0.157421573
squid,2.01003E+11,43.5-183,40.62833333,-124.4677778,89.4,2010,0.045588796
squid,2.01003E+11,40.5-183,38.39361111,-123.2613889,96,2010,0.032990018
squid,2.01003E+11,40.5-183,37.85083333,-123.2716667,107,2010,0.201975524
squid,2.01003E+11,40.5-183,37.86,-122.8863889,56.6,2010,0.298668759
squid,2.01003E+11,40.5-549,37.00111111,-122.5713889,260.4,2010,1.669609685
squid,2.01003E+11,40.5-183,37.02388889,-122.4986111,123.6,2010,0.216164481
squid,2.01003E+11,40.5-183,37.29611111,-122.5338889,76.7,2010,0.770452069
squid,2.01003E+11,40.5-183,37.32,-122.6738889,98,2010,5.228200032
squid,2.01003E+11,40.5-183,36.8575,-122.16,116.2,2010,0.06820594
squid,2.01003E+11,40.5-183,36.43722222,-121.9619444,114.3,2010,0.296320979
squid,2.01003E+11,40.5-183,35.58111111,-121.1869444,69.1,2010,0.470216508
squid,2.01003E+11,40.5-183,35.63027778,-121.3277778,117.9,2010,1.124728849
squid,2.01003E+11,40.5-549,35.62,-121.3636111,298.8,2010,0.040567056
squid,2.01003E+11,35.5-549,34.64888889,-120.8461111,197.7,2010,66.68613065
