Dataset: West Coast Triennial,,,,,,
Species Name: Chinook salmon (Oncorhynchus tshawytscha),,,,,,
,,,,,,
HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
040-198301-141,44.5-50,44.55,-124.26,75,1983,0
040-198301-142,44.5-50,44.55,-124.2,55,1983,0
040-198301-144,44.5-150,44.59,-124.56,152,1983,0
040-198301-146,44.5-350,44.57,-124.8,333,1983,0
040-198301-147,44.5-250,44.42,-124.79,293,1983,0
040-198301-148,44.5-150,44.39,-124.71,134,1983,0
040-198301-149,44.5-150,44.41,-124.64,119,1983,0.772466104497355
040-198301-150,44.5-250,44.78,-124.57,219,1983,0
040-198301-151,44.5-150,44.8,-124.5,172,1983,0
040-198301-152,44.5-150,44.79,-124.39,132,1983,0
040-198301-153,44.5-150,44.75,-124.32,115,1983,0
040-198301-154,44.5-50,44.78,-124.27,99,1983,0
040-198301-155,44.5-250,44.67,-124.76,221,1983,0
040-198301-156,44.5-250,44.66,-124.67,293,1983,0
040-198301-158,44.5-50,44.66,-124.32,79,1983,0
040-198301-159,44.5-150,44.69,-124.39,101,1983,0
040-198301-161,44.5-150,44.66,-124.55,163,1983,0
040-198301-162,44.5-50,44.93,-124.15,88,1983,0
040-198301-163,44.5-150,44.98,-124.21,132,1983,0
040-198301-164,44.5-150,44.97,-124.31,161,1983,0.560007571933367
040-198301-165,44.5-250,44.98,-124.37,212,1983,0
040-198301-166,44.5-350,44.98,-124.46,329,1983,0
040-198301-168,45.5-150,45.26,-124.14,110,1983,0
040-198301-169,45.5-150,45.27,-124.25,176,1983,0
040-198301-170,45.5-350,45.26,-124.36,324,1983,0
040-198301-172,45.5-150,45.68,-124.4,163,1983,0
040-198301-173,45.5-150,45.66,-124.23,132,1983,0
040-198301-176,46.5-250,46.02,-124.72,274,1983,0
040-198301-177,46.5-150,46.03,-124.66,192,1983,0
040-198301-178,46.5-150,46.04,-124.54,150,1983,0
040-198301-179,46.5-150,46.03,-124.34,124,1983,0
040-198301-180,46.5-50,46.04,-124.23,95,1983,0
040-198301-181,46.5-50,46.06,-124.17,86,1983,0
040-198301-182,46.5-50,46.04,-124.12,77,1983,0
040-198301-183,46.5-150,46.23,-124.29,101,1983,0
040-198301-184,46.5-150,46.3,-124.6,192,1983,0
040-198301-185,46.5-150,46.31,-124.45,135,1983,0.305805979349669
040-198301-186,46.5-150,46.34,-124.4,112,1983,0
040-198301-187,46.5-50,46.33,-124.3,84,1983,0
040-198301-189,46.5-50,46.42,-124.29,66,1983,0
040-198301-191,46.5-150,46.41,-124.47,128,1983,0
040-198301-192,46.5-150,46.42,-124.54,192,1983,0
040-198301-193,46.5-150,46.49,-124.42,106,1983,0
040-198301-195,46.5-50,46.61,-124.28,64,1983,0
040-198301-196,46.5-50,46.61,-124.44,91,1983,0
040-198301-197,46.5-150,46.61,-124.54,139,1983,0
040-198301-198,46.5-150,46.63,-124.62,154,1983,0
040-198301-199,46.5-150,46.62,-124.64,196,1983,0
040-198301-201,46.5-150,46.72,-124.65,139,1983,0
040-198301-202,46.5-150,46.7,-124.57,132,1983,0
040-198301-204,46.5-50,46.73,-124.31,59,1983,0
040-198301-205,46.5-150,46.78,-124.83,192,1983,0
040-198301-206,46.5-250,46.81,-124.86,216,1983,0
040-198301-207,46.5-150,46.8,-124.72,141,1983,0
040-198301-208,46.5-150,46.82,-124.64,124,1983,0
040-198301-209,46.5-50,46.8,-124.5,95,1983,0
040-198301-210,46.5-50,46.81,-124.41,77,1983,0
040-198301-211,46.5-50,46.9,-124.4,64,1983,0
040-198301-212,46.5-50,46.92,-124.55,91,1983,0
040-198301-213,46.5-150,46.88,-124.68,124,1983,0
040-198301-214,46.5-150,46.9,-124.76,141,1983,0
040-198301-215,46.5-250,46.96,-124.96,274,1983,0
040-198301-217,46.5-150,46.95,-124.87,168,1983,0
040-198301-218,46.5-150,46.99,-124.77,143,1983,0
040-198301-219,46.5-150,46.97,-124.65,108,1983,0
040-198301-220,47.5-50,47,-124.5,71,1983,1.5707671957672
040-198301-222,47.5-50,47.09,-124.5,68,1983,1.47476105137395
040-198301-223,47.5-50,47.1,-124.58,79,1983,0
040-198301-224,47.5-150,47.05,-124.71,112,1983,0
040-198301-225,47.5-150,47.07,-124.79,134,1983,0
040-198301-226,47.5-150,47.04,-124.93,183,1983,0
040-198301-228,46.5-150,46.98,-124.91,165,1983,0
040-198301-229,47.5-150,47.01,-124.81,150,1983,0
040-198301-230,47.5-150,47.01,-124.73,124,1983,0
040-198301-231,47.5-50,47.05,-124.64,95,1983,0
040-198301-232,47.5-50,47.04,-124.57,82,1983,0
040-198301-233,46.5-50,46.95,-124.5,80,1983,0
040-198301-234,46.5-50,46.95,-124.51,84,1983,0
040-198301-235,46.5-50,46.94,-124.58,91,1983,0
040-198301-236,46.5-150,46.94,-124.67,113,1983,0
040-198301-237,46.5-250,46.92,-124.81,274,1983,0
040-198301-238,47.5-50,47.21,-124.5,59,1983,0
040-198301-239,47.5-50,47.18,-124.6,80,1983,0
040-198301-240,47.5-150,47.19,-124.67,101,1983,0
040-198301-241,47.5-150,47.15,-124.73,113,1983,0
040-198301-243,47.5-150,47.26,-124.67,104,1983,0
040-198301-245,47.5-150,47.56,-124.79,104,1983,0
040-198301-246,47.5-150,47.53,-124.88,155,1983,0
040-198301-250,47.5-150,47.89,-125.09,150,1983,0
040-198301-251,47.5-50,47.95,-124.92,95,1983,2.41882147124083
040-198301-252,47.5-50,47.97,-124.86,68,1983,0.450419631454114
040-198301-253,48.5-150,48.34,-124.84,117,1983,0
040-198301-255,48.5-150,48.34,-124.95,148,1983,0
040-198301-256,48.5-250,48.32,-125,209,1983,0
040-198301-257,48.5-150,48.3,-125.11,117,1983,0
040-198301-258,48.5-150,48.29,-125.18,198,1983,0
040-198301-259,48.5-150,48.26,-125.29,108,1983,0
040-198301-263,48.5-250,48.31,-125.87,219,1983,0
040-198301-265,48.5-150,48.36,-125.75,148,1983,0
040-198301-266,48.5-150,48.39,-125.67,141,1983,0
040-198301-267,48.5-150,48.44,-125.62,128,1983,1.76042639277933
040-198301-298,48.5-150,48.07,-125.22,146,1983,0
040-198301-300,48.5-250,48.01,-125.41,201,1983,0
040-198301-302,47.5-150,47.99,-125.55,176,1983,0
040-198301-303,48.5-250,48,-125.59,229,1983,0
040-198301-305,47.5-150,47.97,-125.52,177,1983,0
040-198301-308,48.5-150,48.01,-125.17,152,1983,0
040-198301-268,48.5-150,48.45,-125.57,106,1983,0
040-198301-309,48.5-150,48.02,-125.08,132,1983,0
040-198301-270,48.5-150,48.63,-125.18,101,1983,0
040-198301-310,48.5-50,48.04,-124.93,88,1983,0
040-198301-271,48.5-150,48.74,-125.83,104,1983,0
040-198301-311,48.5-150,48.21,-124.92,104,1983,0.896817852616332
040-198301-275,48.5-150,48.61,-125.98,112,1983,0
040-198301-312,48.5-250,48.18,-125.02,280,1983,0
040-198301-277,48.5-250,48.5,-126.14,209,1983,0
040-198301-313,48.5-250,48.16,-125.25,271,1983,0
040-198301-279,48.5-150,48.92,-126.2,113,1983,0
040-198301-315,48.5-150,48.12,-125.49,141,1983,2.58613908118313
040-198301-280,48.5-150,48.89,-126.3,139,1983,0
040-198301-317,48.5-250,48.11,-125.64,201,1983,0
040-198301-281,48.5-150,48.84,-126.35,170,1983,0
040-198301-319,48.5-150,48.23,-124.95,198,1983,0
040-198301-282,48.5-250,48.79,-126.35,209,1983,0
040-198301-291,48.5-150,48.97,-126.51,165,1983,0
040-198301-293,48.5-50,48.82,-125.99,75,1983,1.86747129681912
040-198301-294,48.5-50,48.26,-124.89,86,1983,0
040-198301-295,48.5-150,48.08,-124.99,134,1983,0
040-198301-296,48.5-150,48.08,-125.09,134,1983,0
040-198301-297,48.5-150,48.07,-125.14,132,1983,0
019-198601-001,36.5-50,36.87,-122.13,95,1986,0
019-198601-002,36.5-50,36.9,-122.15,88,1986,0
019-198601-003,37.5-50,37.01,-122.29,77,1986,0
019-198601-005,37.5-150,37.03,-122.47,117,1986,0
019-198601-007,37.5-50,37.11,-122.49,95,1986,0
019-198601-008,37.5-150,37.16,-122.58,101,1986,2.42558997422811
019-198601-009,37.5-50,37.19,-122.5,80,1986,0
019-198601-010,37.5-50,37.26,-122.65,99,1986,3.21304712469116
019-198601-011,37.5-150,37.26,-122.82,199,1986,0
019-198601-013,37.5-150,37.33,-122.8,119,1986,0
019-198601-014,37.5-50,37.31,-122.62,90,1986,0
019-198601-015,37.5-50,37.39,-122.71,86,1986,3.0611189036308
019-198601-016,37.5-50,37.43,-122.7,79,1986,0
019-198601-017,37.5-150,37.43,-122.85,124,1986,1.46447368023746
019-198601-018,37.5-50,37.5,-122.68,64,1986,1.95957888265581
019-198601-019,37.5-50,37.56,-122.82,80,1986,0
019-198601-020,37.5-150,37.55,-122.96,121,1986,0
019-198601-021,37.5-50,37.67,-122.94,59,1986,0
019-198601-022,37.5-150,37.68,-123.09,152,1986,0
019-198601-024,37.5-50,37.8,-123.03,77,1986,0
019-198601-025,37.5-50,37.83,-123.06,86,1986,0
019-198601-027,37.5-150,37.9,-123.24,101,1986,0
019-198601-028,37.5-50,37.9,-123.06,86,1986,0
019-198601-029,37.5-50,37.96,-123.07,75,1986,0
019-198601-030,37.5-150,37.9,-123.39,146,1986,0
019-198601-031,38.5-150,38,-123.31,124,1986,0
019-198601-032,38.5-150,38.04,-123.37,121,1986,0
019-198601-033,38.5-250,38.09,-123.5,271,1986,0
019-198601-034,38.5-150,38.07,-123.27,126,1986,0
019-198601-035,38.5-150,38.12,-123.22,113,1986,0
019-198601-036,38.5-50,38.18,-123.08,77,1986,0
019-198601-037,38.5-150,38.2,-123.21,104,1986,0
019-198601-038,38.5-150,38.24,-123.24,110,1986,0
019-198601-039,38.5-350,38.26,-123.49,362,1986,0
019-198601-040,38.5-250,38.33,-123.47,214,1986,0
019-198601-041,38.5-150,38.32,-123.35,130,1986,0
019-198601-042,38.5-50,38.26,-123.12,86,1986,0
019-198601-043,38.5-50,38.35,-123.11,64,1986,0
019-198601-044,38.5-150,38.37,-123.33,119,1986,0
019-198601-067,39.5-150,39.63,-123.9,128,1986,0
019-198601-068,39.5-150,39.63,-123.97,192,1986,0
019-198601-069,39.5-150,39.72,-123.99,155,1986,0
019-198601-070,39.5-150,39.82,-123.97,119,1986,0
019-198601-071,39.5-50,39.96,-124.12,82,1986,0
019-198601-072,40.5-150,40.06,-124.25,155,1986,0
019-198601-073,40.5-250,40.04,-124.25,232,1986,0
019-198601-075,40.5-150,40.52,-124.64,168,1986,0
019-198601-077,40.5-150,40.69,-124.48,115,1986,0
019-198601-079,40.5-150,40.88,-124.37,124,1986,0
019-198601-081,40.5-150,40.96,-124.39,194,1986,0
019-198601-045,38.5-150,38.4,-123.36,124,1986,0
019-198601-082,41.5-250,41.01,-124.4,243,1986,0
019-198601-046,38.5-150,38.46,-123.42,134,1986,0
019-198601-083,41.5-150,41.06,-124.35,152,1986,0
019-198601-047,38.5-250,38.47,-123.6,260,1986,0
019-198601-084,41.5-50,41.19,-124.23,70,1986,1.97639754168635
019-198601-048,38.5-150,38.5,-123.47,137,1986,0
019-198601-085,41.5-150,41.22,-124.31,115,1986,0
019-198601-049,38.5-150,38.53,-123.4,104,1986,0
019-198601-086,41.5-150,41.32,-124.35,108,1986,2.23329801128663
019-198601-087,41.5-50,41.37,-124.2,62,1986,0
019-198601-050,38.5-50,38.56,-123.38,86,1986,0
019-198601-088,41.5-150,41.39,-124.41,115,1986,0
019-198601-051,38.5-150,38.6,-123.57,137,1986,0
019-198601-089,41.5-150,41.64,-124.42,123,1986,0.58894855361164
019-198601-052,38.5-150,38.66,-123.6,124,1986,0
019-198601-090,41.5-150,41.56,-124.43,124,1986,0
019-198601-053,38.5-50,38.74,-123.58,82,1986,0.359735065704552
019-198601-091,41.5-50,41.54,-124.34,84,1986,1.10040909326291
019-198601-054,38.5-150,38.73,-123.7,132,1986,0
019-198601-092,41.5-50,41.47,-124.33,84,1986,1.86690094443224
019-198601-055,38.5-150,38.83,-123.86,152,1986,0
019-198601-093,41.5-50,41.68,-124.29,64,1986,0
019-198601-056,38.5-250,38.84,-123.88,247,1986,0
019-198601-094,41.5-150,41.77,-124.39,101,1986,0
019-198601-057,38.5-150,38.89,-123.83,123,1986,0
019-198601-095,41.5-50,41.92,-124.45,95,1986,0
019-198601-058,39.5-50,39,-123.78,82,1986,0
019-198601-096,41.5-50,41.93,-124.4,77,1986,0
019-198601-059,39.5-150,39.01,-123.9,123,1986,0
019-198601-097,42.5-150,42.02,-124.46,106,1986,0
019-198601-060,39.5-150,39.09,-123.86,110,1986,0
019-198601-098,42.5-150,42.06,-124.57,168,1986,0
019-198601-061,39.5-150,39.15,-123.84,110,1986,0
019-198601-099,42.5-250,42.07,-124.59,236,1986,0
019-198601-062,39.5-150,39.26,-123.87,119,1986,0
019-198601-100,42.5-150,42.9,-124.73,152,1986,0
019-198601-063,39.5-50,39.4,-123.87,99,1986,0
019-198601-101,42.5-50,42.98,-124.58,90,1986,0
019-198601-064,39.5-50,39.44,-123.84,66,1986,0
019-198601-102,42.5-150,42.99,-124.66,134,1986,0
019-198601-066,39.5-150,39.5,-123.93,165,1986,0
019-198601-103,43.5-150,43.03,-124.59,113,1986,0
019-198601-104,43.5-150,43.06,-124.68,168,1986,0
019-198601-105,42.5-150,42.98,-124.83,117,1986,0
019-198601-106,43.5-250,43.08,-124.82,210,1986,0
019-198601-107,43.5-150,43.13,-124.64,155,1986,0
019-198601-108,43.5-50,43.25,-124.57,97,1986,0
019-198601-109,43.5-50,43.49,-124.31,70,1986,0
019-198601-110,43.5-150,43.5,-124.37,101,1986,0
019-198601-111,43.5-150,43.53,-124.54,179,1986,0
019-198601-112,43.5-150,43.59,-124.53,177,1986,0
019-198601-113,43.5-150,43.65,-124.46,135,1986,0
019-198601-114,43.5-150,43.79,-124.53,176,1986,0
019-198601-115,43.5-150,43.86,-124.49,135,1986,0
019-198601-116,43.5-50,43.87,-124.24,77,1986,0
019-198601-117,43.5-150,43.84,-124.28,102,1986,0
019-198601-118,43.5-150,43.75,-124.4,117,1986,0
019-198601-119,43.5-150,43.9,-124.43,117,1986,0
019-198601-120,43.5-250,43.91,-124.84,207,1986,0
019-198601-121,43.5-150,43.93,-124.82,150,1986,0
019-198601-122,43.5-150,43.96,-124.86,112,1986,0
019-198601-123,43.5-150,43.99,-124.77,130,1986,0
019-198601-124,44.5-150,44.04,-124.75,121,1986,0
019-198601-125,44.5-150,44.03,-124.69,130,1986,0
019-198601-126,44.5-150,44.1,-124.57,121,1986,0
019-198601-127,44.5-150,44.15,-124.46,110,1986,0
019-198601-128,44.5-50,44.19,-124.34,88,1986,0
019-198601-129,44.5-50,44.23,-124.42,99,1986,0
019-198601-130,44.5-50,44.3,-124.33,79,1986,0
019-198601-131,44.5-50,44.33,-124.33,77,1986,0
019-198601-132,44.5-150,44.34,-124.5,101,1986,0
019-198601-133,44.5-150,44.32,-124.77,148,1986,0
019-198601-135,44.5-150,44.43,-124.59,117,1986,0
019-198601-136,44.5-50,44.48,-124.29,80,1986,0
019-198601-138,44.5-150,44.46,-124.54,113,1986,0
019-198601-139,44.5-250,44.49,-124.73,210,1986,0
019-198601-140,44.5-350,44.5,-124.8,324,1986,0
019-198601-141,44.5-150,44.54,-124.6,176,1986,0
019-198601-142,44.5-50,44.63,-124.26,77,1986,0
019-198601-143,44.5-50,44.67,-124.32,86,1986,2.95356817095948
019-198601-144,44.5-50,44.73,-124.21,73,1986,0
019-198601-145,44.5-150,44.76,-124.25,101,1986,0
019-198601-146,44.5-250,44.77,-124.58,249,1986,0
019-198601-147,44.5-150,44.83,-124.46,172,1986,0
019-198601-148,44.5-150,44.91,-124.39,181,1986,0
019-198601-149,44.5-250,44.92,-124.47,285,1986,0
019-198601-150,44.5-150,44.92,-124.27,150,1986,0
019-198601-151,45.5-150,45,-124.18,113,1986,0
019-198601-152,45.5-150,45.08,-124.28,177,1986,0
019-198601-153,45.5-150,45.16,-124.24,170,1986,0
019-198601-154,45.5-50,45.26,-124.09,80,1986,0.45911013994142
019-198601-155,45.5-150,45.45,-124.26,166,1986,0
019-198601-160,45.5-150,45.74,-124.39,154,1986,0
019-198601-161,45.5-150,45.7,-124.29,143,1986,0
019-198601-162,45.5-150,45.77,-124.24,126,1986,0
019-198601-163,45.5-50,45.87,-124.14,90,1986,0
019-198601-164,45.5-150,45.91,-124.35,146,1986,0
019-198601-165,45.5-150,45.92,-124.64,199,1986,0
019-198601-167,46.5-150,46.01,-124.46,144,1986,0
019-198601-168,46.5-150,46.04,-124.44,135,1986,0
019-198601-169,46.5-150,46.07,-124.37,124,1986,0
019-198601-170,46.5-150,46.15,-124.45,137,1986,0
019-198601-171,46.5-150,46.18,-124.32,112,1986,0
019-198601-172,46.5-50,46.16,-124.24,84,1986,0
019-198601-173,46.5-50,46.24,-124.29,95,1986,0
019-198601-174,46.5-50,46.33,-124.24,55,1986,0
019-198601-175,46.5-150,46.34,-124.43,128,1986,0
019-198601-176,46.5-150,46.34,-124.53,141,1986,0
019-198601-177,46.5-250,46.39,-124.57,201,1986,0
019-198601-178,46.5-150,46.4,-124.46,121,1986,0
019-198601-179,46.5-50,46.47,-124.34,73,1986,0
019-198601-180,46.5-150,46.47,-124.46,113,1986,0
019-198601-181,46.5-50,46.56,-124.39,90,1986,0
019-198601-182,46.5-150,46.57,-124.44,121,1986,0
019-198601-183,46.5-150,46.63,-124.49,115,1986,0
019-198601-184,46.5-150,46.7,-124.66,150,1986,0
019-198601-185,46.5-150,46.71,-124.73,166,1986,0
019-198601-186,46.5-50,46.85,-124.37,64,1986,0
019-198601-187,46.5-150,46.85,-124.55,101,1986,0
019-198601-188,46.5-150,46.83,-124.6,110,1986,0
019-198601-189,46.5-150,46.79,-124.67,139,1986,0
019-198601-190,46.5-150,46.77,-124.78,166,1986,0
019-198601-191,46.5-150,46.89,-124.69,130,1986,0
019-198601-193,46.5-150,46.96,-124.65,108,1986,0
019-198601-196,47.5-150,47.04,-124.86,163,1986,0
019-198601-197,47.5-50,47.05,-124.59,88,1986,0
019-198601-198,47.5-50,47.03,-124.53,75,1986,0
019-198601-199,47.5-50,47.05,-124.46,64,1986,0
019-198601-201,47.5-50,47.12,-124.58,77,1986,0
019-198601-202,47.5-50,47.09,-124.62,88,1986,0
019-198601-203,47.5-150,47.1,-124.89,150,1986,0
019-198601-205,47.5-150,47.18,-124.83,148,1986,1.0908168442415
019-198601-206,47.5-50,47.16,-124.56,75,1986,0
019-198601-207,47.5-50,47.18,-124.52,68,1986,0
019-198601-208,47.5-50,47.09,-124.57,77,1986,0
019-198601-209,47.5-50,47.06,-124.6,84,1986,0
019-198601-210,47.5-150,47.07,-124.92,165,1986,0
019-198601-211,47.5-150,47.14,-124.72,113,1986,0
019-198601-212,47.5-50,47.16,-124.56,77,1986,0
019-198601-213,47.5-50,47.13,-124.51,68,1986,0
019-198601-214,47.5-50,47.15,-124.47,60,1986,0
019-198601-216,47.5-50,47.22,-124.49,59,1986,0
019-198601-217,47.5-50,47.2,-124.51,66,1986,0
019-198601-219,47.5-150,47.2,-124.89,176,1986,0
019-198601-220,47.5-150,47.27,-124.75,141,1986,0
019-198601-221,47.5-50,47.25,-124.59,80,1986,0
019-198601-225,47.5-50,47.26,-124.57,75,1986,0
019-198601-226,47.5-50,47.3,-124.55,66,1986,0
019-198601-227,47.5-50,47.33,-124.59,77,1986,0
019-198601-228,47.5-50,47.34,-124.62,88,1986,0.8806142631731
019-198601-229,47.5-150,47.32,-124.7,117,1986,0.54758439037915
019-198601-230,47.5-50,47.37,-124.6,75,1986,0
019-198601-231,47.5-50,47.39,-124.56,62,1986,0
019-198601-232,47.5-50,47.39,-124.57,62,1986,0
019-198601-233,47.5-50,47.42,-124.58,66,1986,2.8195108910214
019-198601-234,47.5-50,47.42,-124.63,77,1986,0
019-198601-235,47.5-50,47.42,-124.68,97,1986,0
019-198601-236,47.5-50,47.46,-124.64,71,1986,0.515937055679207
019-198601-237,47.5-50,47.47,-124.67,84,1986,0
019-198601-238,47.5-50,47.5,-124.66,75,1986,0
019-198601-239,47.5-50,47.53,-124.64,68,1986,0
019-198601-240,47.5-50,47.56,-124.67,73,1986,0
019-198601-241,47.5-50,47.56,-124.62,59,1986,0.418088354134866
019-198601-242,47.5-50,47.58,-124.72,84,1986,0
019-198601-243,47.5-150,47.56,-124.78,102,1986,0
019-198601-244,47.5-150,47.56,-124.98,188,1986,0
019-198601-245,47.5-50,47.65,-124.72,75,1986,1.02429212440043
019-198601-246,47.5-50,47.64,-124.65,59,1986,0
019-198601-247,47.5-50,47.7,-124.74,73,1986,0
019-198601-248,47.5-50,47.72,-124.77,80,1986,1.30177746456816
019-198601-249,47.5-150,47.75,-124.88,106,1986,0
019-198601-250,47.5-50,47.78,-124.82,90,1986,0
019-198601-299,48.5-150,48.4,-125.1,112,1986,0
019-198601-251,47.5-50,47.76,-124.79,80,1986,0.443930663393299
019-198601-252,47.5-150,47.83,-124.89,101,1986,0
019-198601-300,48.5-150,48.4,-125.11,117,1986,0
019-198601-301,48.5-150,48.41,-125.19,174,1986,0
019-198601-253,47.5-150,47.85,-124.93,108,1986,0
019-198601-302,48.5-150,48.4,-125.2,176,1986,0
019-198601-254,47.5-150,47.82,-125.02,141,1986,0
019-198601-304,48.5-150,48.48,-124.96,102,1986,0
019-198601-255,47.5-150,47.85,-125.07,155,1986,0
019-198601-306,48.5-150,48.42,-125.08,113,1986,0
019-198601-256,47.5-150,47.83,-125.08,176,1986,0
019-198601-307,48.5-150,48.43,-125.14,176,1986,0
019-198601-257,48.5-150,48.04,-125.01,123,1986,8.61172088764969
019-198601-258,48.5-50,48.09,-124.94,99,1986,0.523346759153508
019-198601-308,48.5-150,48.34,-125.16,185,1986,0
019-198601-309,48.5-150,48.32,-125.18,187,1986,0
019-198601-310,48.5-150,48.34,-125.26,187,1986,0
019-198601-313,48.5-150,48.28,-125.26,177,1986,0
019-198601-316,48.5-150,48.24,-125.43,128,1986,0
019-198601-317,48.5-150,48.21,-125.49,143,1986,0
019-198601-319,48.5-150,48.12,-125.51,144,1986,0
019-198601-322,48.5-150,48.07,-125.2,146,1986,0
019-198601-325,48.5-250,48.01,-125.6,218,1986,0
019-198601-327,48.5-150,48.06,-124.96,102,1986,0
019-198601-328,48.5-150,48.04,-125.11,141,1986,0
019-198601-329,48.5-150,48.03,-125.14,146,1986,0
019-198601-259,48.5-150,48.14,-124.93,108,1986,0
019-198601-260,48.5-150,48.18,-124.95,172,1986,0
019-198601-261,48.5-50,48.34,-124.82,62,1986,0
019-198601-262,48.5-150,48.28,-124.9,190,1986,0
019-198601-263,48.5-150,48.21,-124.91,108,1986,0.457875457875458
019-198601-266,48.5-150,48.05,-125.05,132,1986,0
019-198601-267,48.5-150,48.06,-125.07,134,1986,1.29277566539924
019-198601-268,48.5-150,48.07,-125.22,146,1986,0
019-198601-270,48.5-150,48.08,-125.58,176,1986,0
019-198601-273,48.5-150,48.25,-124.9,119,1986,1.06682641017961
019-198601-274,48.5-250,48.13,-125.1,252,1986,0
019-198601-276,48.5-150,48.13,-125.61,170,1986,0
019-198601-277,48.5-150,48.14,-125.63,181,1986,0
019-198601-280,48.5-150,48.13,-125.44,132,1986,0
019-198601-281,48.5-150,48.19,-125.54,155,1986,0
019-198601-282,48.5-150,48.22,-125.51,146,1986,0
019-198601-283,48.5-150,48.22,-125.47,135,1986,0
019-198601-284,48.5-150,48.24,-125.44,124,1986,0
019-198601-285,48.5-150,48.21,-125.13,123,1986,0
019-198601-286,48.5-150,48.2,-125.13,123,1986,0
019-198601-288,48.5-150,48.3,-125.15,123,1986,0
019-198601-289,48.5-150,48.27,-125.26,174,1986,0
019-198601-290,48.5-150,48.29,-125.26,177,1986,0
019-198601-291,48.5-150,48.29,-125.4,128,1986,0
019-198601-295,48.5-150,48.36,-125.22,187,1986,0
037-198602-003,43.5-150,43.37,-124.51,108,1986,0
037-198602-004,43.5-150,43.37,-124.54,119,1986,0
037-198602-005,43.5-250,43.13,-124.73,241,1986,0
037-198602-006,43.5-150,43.18,-124.64,128,1986,0
037-198602-008,43.5-350,43.43,-124.67,326,1986,0
037-198602-009,43.5-50,43.44,-124.41,99,1986,0
037-198602-012,43.5-150,43.57,-124.41,117,1986,0
037-198602-013,43.5-150,43.57,-124.55,198,1986,0
037-198602-014,43.5-250,43.62,-124.61,298,1986,0.160030876545592
037-198602-015,43.5-150,43.63,-124.36,110,1986,0
037-198602-016,43.5-50,43.71,-124.28,95,1986,0
037-198602-017,43.5-150,43.77,-124.5,137,1986,0
037-198602-018,43.5-350,43.84,-124.74,329,1986,0
037-198602-019,43.5-250,43.87,-124.79,282,1986,0
037-198602-020,43.5-150,43.92,-124.51,137,1986,0
037-198602-021,43.5-150,43.97,-124.44,123,1986,0
037-198602-022,43.5-150,43.99,-124.36,108,1986,0
037-198602-023,44.5-50,44.03,-124.29,84,1986,0
037-198602-037,44.5-350,44.68,-124.66,311,1986,0
037-198602-024,44.5-50,44.13,-124.27,73,1986,0
037-198602-038,44.5-150,44.67,-124.56,166,1986,0
037-198602-025,44.5-150,44.13,-124.55,112,1986,0
037-198602-039,44.5-150,44.74,-124.52,165,1986,0
037-198602-026,44.5-150,44.15,-124.65,121,1986,0
037-198602-027,44.5-150,44.07,-124.73,115,1986,0
037-198602-040,44.5-150,44.79,-124.35,126,1986,0
037-198602-028,44.5-150,44.11,-124.8,102,1986,0
037-198602-041,44.5-150,44.85,-124.24,113,1986,0
037-198602-029,44.5-150,44.09,-124.9,146,1986,0
037-198602-042,44.5-50,44.89,-124.12,66,1986,0
037-198602-030,44.5-350,44.16,-124.97,307,1986,0
037-198602-043,44.5-150,44.96,-124.26,152,1986,0
037-198602-032,44.5-50,44.35,-124.51,91,1986,0
037-198602-044,45.5-50,45.02,-124.11,86,1986,0
037-198602-033,44.5-50,44.6,-124.23,68,1986,0
037-198602-047,45.5-350,45.2,-124.34,335,1986,0
037-198602-034,44.5-50,44.56,-124.32,79,1986,0
037-198602-048,45.5-150,45.26,-124.18,128,1986,0
037-198602-035,44.5-150,44.62,-124.55,146,1986,0
037-198602-049,45.5-150,45.32,-124.12,101,1986,0.602112722961542
037-198602-036,44.5-350,44.6,-124.73,322,1986,0
037-198602-050,45.5-150,45.4,-124.21,150,1986,0
037-198602-051,45.5-50,45.47,-124.03,60,1986,0
037-198602-052,45.5-150,45.52,-124.15,108,1986,0
037-198602-053,45.5-150,45.6,-124.22,130,1986,0
037-198602-054,45.5-50,45.63,-124.12,90,1986,0
037-198602-055,45.5-150,45.69,-124.16,106,1986,0
037-198602-056,45.5-50,45.76,-124.08,80,1986,0
037-198602-057,45.5-150,45.85,-124.32,143,1986,0
037-198602-058,45.5-150,45.81,-124.47,163,1986,0
037-198602-059,45.5-350,45.78,-124.71,329,1986,0
037-198602-060,45.5-150,45.85,-124.33,144,1986,0
037-198602-061,45.5-150,45.92,-124.34,139,1986,0
037-198602-062,45.5-150,45.96,-124.35,135,1986,0
037-198602-063,46.5-150,46.19,-124.48,134,1986,0
037-198602-064,46.5-150,46.12,-124.47,134,1986,0
037-198602-065,46.5-50,46.06,-124.22,90,1986,0
037-198602-066,46.5-150,46.18,-124.29,102,1986,0.393641935323135
037-198602-068,46.5-150,46.33,-124.36,117,1986,0
037-198602-069,46.5-150,46.37,-124.5,135,1986,0
037-198602-070,46.5-150,46.44,-124.5,144,1986,0
037-198602-071,46.5-150,46.53,-124.43,106,1986,0
037-198602-072,46.5-150,46.61,-124.59,148,1986,0
037-198602-073,46.5-150,46.67,-124.69,152,1986,0
037-198602-074,46.5-150,46.68,-124.48,101,1986,0
037-198602-076,46.5-50,46.66,-124.34,70,1986,0
